740	3.122929	0.014335
741	3.122089	0.014274
742	3.121253	0.014214
743	3.120421	0.014155
744	3.119593	0.014096
745	3.118769	0.014038
746	3.117948	0.01398
747	3.117132	0.013923
748	3.116319	0.013867
749	3.11551	0.013812
750	3.114705	0.013757
751	3.113903	0.013702
752	3.113105	0.013649
753	3.112311	0.013596
754	3.11152	0.013543
755	3.110733	0.013491
756	3.10995	0.01344
757	3.10917	0.013389
758	3.108393	0.013339
759	3.10762	0.01329
760	3.106851	0.013241
761	3.106085	0.013193
762	3.105323	0.013145
763	3.104564	0.013098
764	3.103808	0.013051
765	3.103056	0.013005
766	3.102307	0.012959
767	3.101562	0.012914
768	3.10082	0.012869
769	3.100081	0.012825
770	3.099345	0.012781
771	3.098613	0.012738
772	3.097884	0.012695
773	3.097157	0.012653
774	3.096435	0.012611
775	3.095715	0.01257
776	3.094999	0.012529
777	3.094285	0.012488
778	3.093575	0.012448
779	3.092868	0.012409
780	3.092163	0.012369
781	3.091462	0.012331
782	3.090764	0.012292
783	3.090069	0.012255
784	3.089376	0.012217
785	3.088687	0.01218
786	3.088001	0.012144
787	3.087317	0.012107
788	3.086636	0.012072
789	3.085958	0.012036
790	3.085284	0.012001
791	3.084611	0.011967
792	3.083942	0.011932
793	3.083276	0.011899
794	3.082612	0.011865
795	3.081951	0.011832
796	3.081292	0.0118
797	3.080637	0.011767
798	3.079984	0.011735
799	3.079334	0.011704
800	3.078686	0.011673
801	3.078041	0.011642
802	3.077399	0.011611
803	3.076759	0.011581
804	3.076122	0.011552
805	3.075488	0.011522
806	3.074856	0.011493
807	3.074226	0.011465
808	3.0736	0.011436
809	3.072975	0.011408
810	3.072353	0.011381
811	3.071734	0.011353
812	3.071117	0.011326
813	3.070503	0.0113
814	3.069891	0.011274
815	3.069281	0.011248
816	3.068674	0.011222
817	3.06807	0.011197
818	3.067467	0.011172
819	3.066867	0.011147
820	3.06627	0.011122
821	3.065675	0.011098
822	3.065082	0.011075
823	3.064491	0.011051
824	3.063903	0.011028
825	3.063317	0.011005
826	3.062733	0.010983
827	3.062152	0.01096
828	3.061573	0.010938
829	3.060996	0.010917
830	3.060421	0.010895
831	3.059848	0.010874
832	3.059278	0.010853
833	3.05871	0.010833
834	3.058144	0.010812
835	3.05758	0.010792
836	3.057019	0.010773
837	3.056459	0.010753
838	3.055902	0.010734
839	3.055347	0.010715
840	3.054794	0.010697
841	3.054243	0.010678
842	3.053694	0.01066
843	3.053147	0.010642
844	3.052603	0.010625
845	3.05206	0.010608
846	3.051519	0.010591
847	3.050981	0.010574
848	3.050444	0.010557
849	3.04991	0.010541
850	3.049377	0.010525
851	3.048847	0.010509
852	3.048318	0.010494
853	3.047792	0.010478
854	3.047267	0.010463
855	3.046745	0.010448
856	3.046224	0.010434
857	3.045706	0.010419
858	3.045189	0.010405
859	3.044674	0.010392
860	3.044162	0.010378
861	3.043651	0.010364
862	3.043142	0.010351
863	3.042636	0.010338
864	3.042131	0.010326
865	3.041628	0.010313
866	3.041128	0.010301
867	3.040629	0.010288
868	3.040132	0.010276
869	3.039637	0.010263
870	3.039144	0.010251
871	3.038653	0.010239
872	3.038164	0.010226
873	3.037676	0.010214
874	3.03719	0.010202
875	3.036706	0.01019
876	3.036224	0.010178
877	3.035743	0.010166
878	3.035264	0.010153
879	3.034787	0.010141
880	3.034312	0.010129
881	3.033838	0.010117
882	3.033365	0.010105
883	3.032895	0.010093
884	3.032426	0.010081
885	3.031959	0.01007
886	3.031493	0.010058
887	3.031029	0.010046
888	3.030566	0.010034
889	3.030105	0.010022
890	3.029646	0.01001
891	3.029188	0.009999
892	3.028732	0.009987
893	3.028277	0.009975
894	3.027823	0.009964
895	3.027372	0.009952
896	3.026921	0.009941
897	3.026473	0.009929
898	3.026025	0.009917
899	3.025579	0.009906
900	3.025135	0.009894
901	3.024692	0.009883
902	3.02425	0.009872
903	3.02381	0.00986
904	3.023371	0.009849
905	3.022934	0.009837
906	3.022498	0.009826
907	3.022063	0.009815
908	3.02163	0.009804
909	3.021198	0.009792
910	3.020768	0.009781
911	3.020339	0.00977
912	3.019911	0.009759
913	3.019485	0.009748
914	3.019059	0.009737
915	3.018636	0.009726
916	3.018213	0.009715
917	3.017792	0.009704
918	3.017372	0.009693
919	3.016953	0.009682
920	3.016536	0.009671
921	3.01612	0.00966
922	3.015705	0.009649
923	3.015291	0.009638
924	3.014879	0.009627
925	3.014468	0.009616
926	3.014058	0.009605
927	3.013649	0.009595
928	3.013242	0.009584
929	3.012836	0.009573
930	3.01243	0.009563
931	3.012027	0.009552
932	3.011624	0.009541
933	3.011222	0.009531
934	3.010822	0.00952
935	3.010423	0.00951
936	3.010025	0.009499
937	3.009628	0.009488
938	3.009232	0.009478
939	3.008837	0.009468
940	3.008444	0.009457
941	3.008052	0.009447
942	3.007661	0.009436
943	3.00727	0.009426
944	3.006881	0.009416
945	3.006494	0.009405
946	3.006107	0.009395
947	3.005721	0.009385
948	3.005336	0.009374
949	3.004953	0.009364
950	3.00457	0.009354
951	3.004189	0.009344
952	3.003808	0.009334
953	3.003429	0.009323
954	3.00305	0.009313
955	3.002673	0.009303
956	3.002297	0.009293
957	3.001922	0.009283
958	3.001547	0.009273
959	3.001174	0.009263
960	3.000802	0.009253
961	3.000431	0.009243
962	3.00006	0.009233
963	2.999691	0.009223
964	2.999323	0.009214
965	2.998955	0.009204
966	2.998589	0.009194
967	2.998224	0.009184
968	2.997859	0.009174
969	2.997496	0.009164
970	2.997133	0.009155
971	2.996772	0.009145
972	2.996411	0.009135
973	2.996051	0.009126
974	2.995692	0.009116
975	2.995335	0.009106
976	2.994978	0.009097
977	2.994622	0.009087
978	2.994267	0.009077
979	2.993912	0.009068
980	2.993559	0.009058
981	2.993207	0.009049
982	2.992855	0.009039
983	2.992505	0.00903
984	2.992155	0.00902
985	2.991806	0.009011
986	2.991458	0.009002
987	2.991111	0.008992
988	2.990764	0.008983
989	2.990419	0.008973
990	2.990074	0.008964
991	2.98973	0.008955
992	2.989388	0.008945
993	2.989045	0.008936
994	2.988704	0.008927
995	2.988364	0.008918
996	2.988024	0.008909
997	2.987685	0.008899
998	2.987347	0.00889
999	2.98701	0.008881
